PedidoEnviado;Barra;Qtd_Pedido;DataPedido;Qtd_Atendida;Qtd_Atendida_Not;NumeroNotaPedido;Observacao
18097276;7896658026195;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097277;7896181926788;2;14/04/2022;2;2;00000000000004469033;ATENDIDO
18097280;7896658007255;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097281;7896658005336;2;14/04/2022;2;2;00000000000004469020;ATENDIDO
18097283;7896181927600;3;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097299;7896658001666;1;14/04/2022;1;1;00000000000018181093;ATENDIDO
18097309;7896658027796;1;14/04/2022;1;1;00000000000016074727;ATENDIDO
18097312;7896658001789;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097316;7896658015106;1;14/04/2022;1;1;00000000000016074969;ATENDIDO
18097318;7896658027604;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097346;7896181927839;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097351;7896658001079;1;14/04/2022;1;1;00000000000016074948;ATENDIDO
18097374;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097381;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097392;7896658001666;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097392;7896658009518;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097392;7896658012402;1;14/04/2022;1;1;00000000000008285985;ATENDIDO
18097392;7896658026904;1;14/04/2022;1;1;00000000000008285985;ATENDIDO
18097392;7896658034978;2;14/04/2022;2;2;00000000000008285985;ATENDIDO
18097396;7896658003653;1;14/04/2022;1;1;00000000000004432015;ATENDIDO
18097396;7896658008764;1;14/04/2022;1;1;00000000000004432015;ATENDIDO
18097401;7896181915188;1;14/04/2022;1;1;00000000000004431872;ATENDIDO
18097401;7896658000393;2;14/04/2022;2;2;00000000000004431872;ATENDIDO
18097401;7896658008740;1;14/04/2022;1;1;00000000000004431872;ATENDIDO
18097401;7896658008863;1;14/04/2022;1;1;00000000000004431872;ATENDIDO
18097401;7896658011276;6;14/04/2022;6;6;00000000000004431872;ATENDIDO
18097401;7896658015168;6;14/04/2022;6;6;00000000000004431872;ATENDIDO
18097401;7896658018879;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097401;7896658028182;1;14/04/2022;1;1;00000000000004431872;ATENDIDO
18097401;7896658034787;2;14/04/2022;2;2;00000000000004431872;ATENDIDO
18097403;7896658005589;12;14/04/2022;12;12;00000000000004431672;ATENDIDO
18097404;7896658007255;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097406;7896181924166;5;14/04/2022;0;;;FALTA DE ESTOQUE
18097421;7896658001116;2;14/04/2022;0;;;CLIENTE BLOQUEADO
18097422;7896658018121;2;14/04/2022;2;2;00000000000004432098;ATENDIDO
18097422;7896658027611;1;14/04/2022;1;1;00000000000004432098;ATENDIDO
18097422;7896658036996;2;14/04/2022;2;2;00000000000004432098;ATENDIDO
18097427;7896658019531;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097433;7896181907220;3;14/04/2022;3;3;00000000000016728114;ATENDIDO
18097433;7896181915034;8;14/04/2022;8;8;00000000000016728114;ATENDIDO
18097433;7896181925224;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097435;7896658003554;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097438;7896658002700;2;14/04/2022;2;2;00000000000006889443;ATENDIDO
18097440;7896181909279;18;14/04/2022;0;;;FALTA DE ESTOQUE
18097440;7896658036354;2;14/04/2022;2;2;00000000000016080036;ATENDIDO
18097446;7896658000089;3;14/04/2022;3;3;00000000000008284748;ATENDIDO
18097446;7896658004704;12;14/04/2022;0;;;FALTA DE ESTOQUE
18097446;7896658006043;2;14/04/2022;2;2;00000000000008284748;ATENDIDO
18097446;7896658006401;2;14/04/2022;2;2;00000000000008284748;ATENDIDO
18097446;7896658026904;1;14/04/2022;1;1;00000000000008284748;ATENDIDO
18097446;7896658030345;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097449;7896658002120;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097456;7896658003547;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097463;7896658002120;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097463;7896658003547;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097463;7896658020988;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097464;7896658006753;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097465;7896658026904;2;14/04/2022;2;2;00000000000004432145;ATENDIDO
18097468;7896658000560;2;14/04/2022;2;2;00000000000016075429;ATENDIDO
18097468;7896658032431;1;14/04/2022;1;1;00000000000016075429;ATENDIDO
18097471;7896658007286;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097471;7896658009518;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097473;7896181925866;6;14/04/2022;0;;;FALTA DE ESTOQUE
18097474;7896658010187;1;14/04/2022;1;1;00000000000016075131;ATENDIDO
18097476;7896658001901;4;14/04/2022;4;4;00000000000004431821;ATENDIDO
18097476;7896658001925;6;14/04/2022;6;6;00000000000004431821;ATENDIDO
18097476;7896658005299;2;14/04/2022;2;2;00000000000004431821;ATENDIDO
18097481;7896181920854;6;14/04/2022;6;6;00000000000016080969;ATENDIDO
18097489;7896658036996;1;14/04/2022;1;1;00000000000016075501;ATENDIDO
18097497;7896181916086;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097497;7896658001079;1;14/04/2022;1;1;00000000000016075475;ATENDIDO
18097497;7896658001666;1;14/04/2022;1;1;00000000000016075475;ATENDIDO
18097497;7896658002700;1;14/04/2022;1;1;00000000000016075475;ATENDIDO
18097497;7896658002960;1;14/04/2022;1;1;00000000000016075475;ATENDIDO
18097502;7896658002403;1;14/04/2022;1;1;00000000000016081589;ATENDIDO
18097502;7896658008801;1;14/04/2022;1;1;00000000000016081589;ATENDIDO
18097502;7896658010187;1;14/04/2022;1;1;00000000000016081589;ATENDIDO
18097502;7896658028120;1;14/04/2022;1;1;00000000000016081589;ATENDIDO
18097506;7896181920397;3;14/04/2022;3;3;00000000000016075550;ATENDIDO
18097506;7896658001512;1;14/04/2022;1;1;00000000000016075550;ATENDIDO
18097506;7896658002939;4;14/04/2022;4;4;00000000000016075550;ATENDIDO
18097506;7896658006401;1;14/04/2022;1;1;00000000000016075550;ATENDIDO
18097506;7896658009518;10;14/04/2022;0;;;FALTA DE ESTOQUE
18097506;7896658026904;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097513;7896658016677;6;14/04/2022;6;6;00000000000008283415;ATENDIDO
18097513;7896658027611;1;14/04/2022;1;1;00000000000008283415;ATENDIDO
18097513;7896658032431;2;14/04/2022;2;2;00000000000008283415;ATENDIDO
18097529;7896181914303;12;14/04/2022;0;;;FALTA DE ESTOQUE
18097529;7896181927655;3;14/04/2022;3;3;00000000000018184724;ATENDIDO
18097529;7898907313858;4;14/04/2022;4;4;00000000000018184724;ATENDIDO
18097531;7896658001918;6;14/04/2022;6;6;00000000000018184734;ATENDIDO
18097531;7896658001925;12;14/04/2022;12;12;00000000000018184734;ATENDIDO
18097536;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097539;7896181914303;12;14/04/2022;0;;;FALTA DE ESTOQUE
18097541;7896658001901;3;14/04/2022;3;3;00000000000018185086;ATENDIDO
18097544;7896181914280;12;14/04/2022;0;;;FALTA DE ESTOQUE
18097544;7896181929161;8;14/04/2022;8;8;00000000000018183122;ATENDIDO
18097548;7896658027208;1;14/04/2022;1;1;00000000000018183128;ATENDIDO
18097551;7896181914303;6;14/04/2022;0;;;FALTA DE ESTOQUE
18097552;7896658023224;4;14/04/2022;0;;;FALTA DE ESTOQUE
18097560;7896181914303;12;14/04/2022;0;;;FALTA DE ESTOQUE
18097561;7896658023224;2;14/04/2022;2;2;00000000000016079005;ATENDIDO
18097570;7896181907220;2;14/04/2022;2;2;00000000000016078998;ATENDIDO
18097574;7896181907077;12;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097579;7896181914303;12;14/04/2022;0;;;FALTA DE ESTOQUE
18097584;7896181927655;1;14/04/2022;1;1;00000000000018183270;ATENDIDO
18097586;7896181914280;12;14/04/2022;0;;;FALTA DE ESTOQUE
18097601;7896181915034;1;14/04/2022;1;1;00000000000018183516;ATENDIDO
18097607;7898907313858;1;14/04/2022;1;1;00000000000018182295;ATENDIDO
18097614;7896181915027;2;14/04/2022;2;2;00000000000018184729;ATENDIDO
18097615;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097617;7896181909880;1;14/04/2022;1;1;00000000000018182449;ATENDIDO
18097617;7896181914280;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097617;7896181929161;10;14/04/2022;10;10;00000000000018182449;ATENDIDO
18097618;7896181927655;4;14/04/2022;4;4;00000000000018185009;ATENDIDO
18097618;7896181929161;21;14/04/2022;21;21;00000000000018185009;ATENDIDO
18097620;7896181914280;20;14/04/2022;0;;;FALTA DE ESTOQUE
18097620;7896181915034;2;14/04/2022;2;2;00000000000018182898;ATENDIDO
18097620;7898907312264;1;14/04/2022;1;1;00000000000018182898;ATENDIDO
18097623;7896181914280;12;14/04/2022;0;;;FALTA DE ESTOQUE
18097623;7896181914303;5;14/04/2022;0;;;FALTA DE ESTOQUE
18097624;7898907312264;2;14/04/2022;2;2;00000000000018184743;ATENDIDO
18097625;7896658005459;4;14/04/2022;0;;;FALTA DE ESTOQUE
18097626;7896181928669;1;14/04/2022;1;1;00000000000018184517;ATENDIDO
18097626;7898907312264;1;14/04/2022;1;1;00000000000018184517;ATENDIDO
18097628;7896181915034;1;14/04/2022;1;1;00000000000018184678;ATENDIDO
18097628;7896181927037;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097630;7896181914303;12;14/04/2022;0;;;FALTA DE ESTOQUE
18097634;7896181915034;1;14/04/2022;1;1;00000000000018182232;ATENDIDO
18097634;7896181929161;5;14/04/2022;5;5;00000000000018182232;ATENDIDO
18097638;7896181915041;1;14/04/2022;1;1;00000000000018184343;ATENDIDO
18097644;7896181900498;4;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097647;7896658011863;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097648;7896658005466;4;14/04/2022;0;;;FALTA DE ESTOQUE
18097648;7896658021381;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097653;7896181913542;2;14/04/2022;0;;;CLIENTE BLOQUEADO
18097653;7896181927655;12;14/04/2022;0;;;CLIENTE BLOQUEADO
18096605;7896181916826;12;14/04/2022;0;;;LIMITE DE CRÉDITO EXCEDIDO
18096620;7896658000560;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096630;7896658006432;1;14/04/2022;1;1;00000000000006887119;ATENDIDO
18096630;7896658008825;1;14/04/2022;1;1;00000000000006887119;ATENDIDO
18096630;7896658027796;2;14/04/2022;2;2;00000000000006887119;ATENDIDO
18096633;7896658005442;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096633;7896658024078;2;14/04/2022;2;2;00000000000006497940;ATENDIDO
18096653;7896181920410;3;14/04/2022;3;3;00000000000006886712;ATENDIDO
18096656;7896181927655;3;14/04/2022;0;;;FALTA DE ESTOQUE
18096657;7896181925811;3;14/04/2022;0;;;FALTA DE ESTOQUE
18096658;7896181901341;20;14/04/2022;0;;;FALTA DE ESTOQUE
18096658;7896181914280;40;14/04/2022;40;40;00000000000006497955;ATENDIDO
18096658;7896181926696;3;14/04/2022;3;3;00000000000006497955;ATENDIDO
18096664;7896658001680;2;14/04/2022;0;;;LIMITE DE CRÉDITO EXCEDIDO
18096667;7896181927037;3;14/04/2022;0;;;FALTA DE ESTOQUE
18096708;7896658001079;2;14/04/2022;2;2;00000000000006886994;ATENDIDO
18096708;7896658003561;1;14/04/2022;1;1;00000000000006886994;ATENDIDO
18096713;7896658001901;6;14/04/2022;6;6;00000000000001469212;ATENDIDO
18096752;7896658001918;24;14/04/2022;24;24;00000000000018792007;ATENDIDO
18096752;7896658001925;24;14/04/2022;24;24;00000000000018792007;ATENDIDO
18096768;7896658000560;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096768;7896658001079;2;14/04/2022;2;2;00000000000006495430;ATENDIDO
18096768;7896658001918;3;14/04/2022;3;3;00000000000006495430;ATENDIDO
18096768;7896658021725;1;14/04/2022;1;1;00000000000006495430;ATENDIDO
18096768;7896658028205;1;14/04/2022;1;1;00000000000006495430;ATENDIDO
18096772;7896181915188;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096772;7896658029608;4;14/04/2022;4;4;00000000000006886868;ATENDIDO
18096776;7896658003141;5;14/04/2022;5;5;00000000000006019307;ATENDIDO
18096776;7896658011580;1;14/04/2022;1;1;00000000000006019307;ATENDIDO
18096785;7896181916451;2;14/04/2022;2;2;00000000000016080905;ATENDIDO
18096803;7896181901006;24;14/04/2022;0;;;FALTA DE ESTOQUE
18096807;7896658004391;1;14/04/2022;1;1;00000000000003052182;ATENDIDO
18096807;7896658027130;2;14/04/2022;2;2;00000000000003052182;ATENDIDO
18096807;7896658034985;1;14/04/2022;1;1;00000000000003052182;ATENDIDO
18096811;7896658034237;1;14/04/2022;1;1;00000000000004431468;ATENDIDO
18096815;7896658005336;2;14/04/2022;2;2;00000000000006886675;ATENDIDO
18096819;7896181901631;1;14/04/2022;1;1;00000000000016725293;ATENDIDO
18096819;7896658003516;1;14/04/2022;1;1;00000000000016725293;ATENDIDO
18096819;7896658011924;2;14/04/2022;2;2;00000000000016725293;ATENDIDO
18096819;7896658020582;1;14/04/2022;1;1;00000000000016725293;ATENDIDO
18096835;7896658003394;1;14/04/2022;1;1;00000000000006495497;ATENDIDO
18096835;7896658008825;1;14/04/2022;1;1;00000000000006495497;ATENDIDO
18096835;7896658029561;1;14/04/2022;1;1;00000000000006495497;ATENDIDO
18096847;7896658001741;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096847;7896658008801;1;14/04/2022;1;1;00000000000016725926;ATENDIDO
18096847;7896658024191;1;14/04/2022;1;1;00000000000016725926;ATENDIDO
18096859;7896658005299;2;14/04/2022;2;2;00000000000008285980;ATENDIDO
18096859;7896658011863;4;14/04/2022;4;4;00000000000008285980;ATENDIDO
18096862;7896658002946;6;14/04/2022;0;;;FALTA DE ESTOQUE
18096862;7896658003189;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096862;7896658011412;4;14/04/2022;0;;;FALTA DE ESTOQUE
18096862;7896658012419;2;14/04/2022;2;2;00000000000006017673;ATENDIDO
18096862;7896658021640;8;14/04/2022;0;;;FALTA DE ESTOQUE
18096862;7896658027796;2;14/04/2022;2;2;00000000000006017673;ATENDIDO
18096870;7896181900351;3;14/04/2022;3;3;00000000000008285008;ATENDIDO
18096871;7896181901631;1;14/04/2022;1;1;00000000000004431671;ATENDIDO
18096871;7896181916475;2;14/04/2022;2;2;00000000000004431671;ATENDIDO
18096871;7896181920410;3;14/04/2022;3;3;00000000000004431671;ATENDIDO
18096871;7896658023323;1;14/04/2022;1;1;00000000000004431671;ATENDIDO
18096882;7896658000560;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096882;7896658001079;10;14/04/2022;10;10;00000000000006887562;ATENDIDO
18096882;7896658016516;1;14/04/2022;1;1;00000000000006887562;ATENDIDO
18096882;7896658025112;1;14/04/2022;1;1;00000000000006887562;ATENDIDO
18096882;7896658038112;1;14/04/2022;1;1;00000000000006887562;ATENDIDO
18096884;7896658000560;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096884;7896658009518;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096884;7896658034770;1;14/04/2022;1;1;00000000000008281880;ATENDIDO
18096888;7896658006753;2;14/04/2022;2;2;00000000000008284753;ATENDIDO
18096895;7896658008740;1;14/04/2022;1;1;00000000000006889728;ATENDIDO
18096910;7896181909262;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096910;7896181909279;6;14/04/2022;0;;;FALTA DE ESTOQUE
18096922;7896658026195;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096925;7896658001901;2;14/04/2022;2;2;00000000000006498078;ATENDIDO
18096957;7896658002403;1;14/04/2022;1;1;00000000000006887904;ATENDIDO
18096957;7896658008122;1;14/04/2022;1;1;00000000000006887904;ATENDIDO
18096957;7896658019531;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096959;7896181918691;12;14/04/2022;12;12;00000000000008287004;ATENDIDO
18096963;7896658001123;1;14/04/2022;1;1;00000000000018790361;ATENDIDO
18096963;7896658004124;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096963;7896658007255;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096963;7896658015106;1;14/04/2022;1;1;00000000000018790361;ATENDIDO
18096963;7896658020988;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096963;7896658021732;1;14/04/2022;1;1;00000000000018790361;ATENDIDO
18096963;7896658026904;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096963;7896658028519;1;14/04/2022;1;1;00000000000018790361;ATENDIDO
18096963;7896658029561;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096972;7896658002076;1;14/04/2022;1;1;00000000000006888031;ATENDIDO
18096972;7896658002120;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096972;7896658003554;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096974;7896181907176;1;14/04/2022;1;1;00000000000004431558;ATENDIDO
18096974;7896658000577;1;14/04/2022;1;1;00000000000004431558;ATENDIDO
18096974;7896658034978;2;14/04/2022;2;2;00000000000004431558;ATENDIDO
18096981;7896658002113;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096981;7896658002892;1;14/04/2022;1;1;00000000000006889652;ATENDIDO
18096992;7896658001079;12;14/04/2022;12;12;00000000000016073247;ATENDIDO
18096996;7896658002076;1;14/04/2022;1;1;00000000000016075632;ATENDIDO
18096996;7896658005190;1;14/04/2022;1;1;00000000000016075632;ATENDIDO
18096996;7896658011863;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096997;7896658005190;2;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096997;7896658005466;3;14/04/2022;0;;;FALTA DE ESTOQUE
18096999;7896181921325;12;14/04/2022;12;12;00000000000016727511;ATENDIDO
18097004;7896181927037;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097007;7896181922667;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097009;7896181901341;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097011;7896181927037;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097011;7896181927693;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097016;7896658001079;6;14/04/2022;0;;;CLIENTE BLOQUEADO
18097016;7896658012341;1;14/04/2022;0;;;CLIENTE BLOQUEADO
18097017;7896658021640;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097017;7896658023224;2;14/04/2022;2;2;00000000000004431563;ATENDIDO
18097017;7896658026195;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097020;7896658033445;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097037;7896658005336;1;14/04/2022;1;1;00000000000006889339;ATENDIDO
18097040;7896181901631;1;14/04/2022;1;1;00000000000008284644;ATENDIDO
18097040;7896181927846;1;14/04/2022;1;1;00000000000008284644;ATENDIDO
18097040;7896658003547;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097050;7896658002120;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097060;7896181927044;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097062;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097064;7896181901341;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097064;7896181927044;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097076;7896658002120;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097076;7896658006401;1;14/04/2022;1;1;00000000000006888281;ATENDIDO
18097077;7896658001116;3;14/04/2022;3;3;00000000000008284785;ATENDIDO
18097077;7896658003547;12;14/04/2022;0;;;FALTA DE ESTOQUE
18097077;7896658021640;6;14/04/2022;0;;;FALTA DE ESTOQUE
18097087;7896658008801;3;14/04/2022;3;3;00000000000006889134;ATENDIDO
18097099;7896658023224;2;14/04/2022;2;2;00000000000006888935;ATENDIDO
18097102;7896658001079;2;14/04/2022;2;2;00000000000004430616;ATENDIDO
18097102;7896658004704;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097102;7896658016691;1;14/04/2022;1;1;00000000000004430616;ATENDIDO
18097102;7896658028175;1;14/04/2022;1;1;00000000000004430616;ATENDIDO
18097106;7896181918707;3;14/04/2022;3;3;00000000000004431603;ATENDIDO
18097108;7896658001871;1;14/04/2022;1;1;00000000000016074545;ATENDIDO
18097112;7896658023224;1;14/04/2022;1;1;00000000000006890303;ATENDIDO
18097113;7896181915034;6;14/04/2022;6;6;00000000000016078729;ATENDIDO
18097115;7896181927044;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097117;7896181909880;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097121;7896181904175;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097121;7896181913542;4;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097121;7896181921943;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097121;7896181924098;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097122;7896181909361;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097122;7896181927044;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097124;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097126;7896181922667;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097130;7896181907077;3;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097130;7896181924081;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097143;7896658001918;2;14/04/2022;2;2;00000000000006889628;ATENDIDO
18097158;7896658012341;1;14/04/2022;1;1;00000000000006889232;ATENDIDO
18097164;7896181918370;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097165;7896181909293;1;14/04/2022;1;1;00000000000003051411;ATENDIDO
18097166;7896181927037;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097171;7896181927044;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097172;7896181925996;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097173;7896181927044;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097178;7896181909361;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097178;7896181921943;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097180;7896181928676;100;14/04/2022;100;100;00000000000001468818;ATENDIDO
18097188;7896658016585;3;14/04/2022;3;3;00000000000018175596;ATENDIDO
18097194;7896658021381;4;14/04/2022;0;;;FALTA DE ESTOQUE
18097200;7896658036057;6;14/04/2022;6;6;00000000000018794757;ATENDIDO
18097202;7896658005466;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097204;7896181915034;6;14/04/2022;6;6;00000000000016074753;ATENDIDO
18097206;7896658036057;2;14/04/2022;2;2;00000000000004431830;ATENDIDO
18097207;7896658001116;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097208;7896181901808;2;14/04/2022;2;2;00000000000004430681;ATENDIDO
18097208;7896658000089;3;14/04/2022;3;3;00000000000004430681;ATENDIDO
18097208;7896658008542;1;14/04/2022;1;1;00000000000004430681;ATENDIDO
18097208;7896658020605;2;14/04/2022;2;2;00000000000004430681;ATENDIDO
18097208;7896658032585;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097209;7896658007255;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097216;7896658010057;2;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097220;7896658002120;8;14/04/2022;0;;;FALTA DE ESTOQUE
18097220;7896658021640;6;14/04/2022;0;;;FALTA DE ESTOQUE
18097226;7896181924081;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097227;7896181925996;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097228;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097230;7896181921943;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097237;7896181909361;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097247;7896658003554;2;14/04/2022;2;2;00000000000004431924;ATENDIDO
18097252;7896658027819;1;14/04/2022;1;1;00000000000018175943;ATENDIDO
18097254;7896658000089;1;14/04/2022;1;1;00000000000004431736;ATENDIDO
18097254;7896658002120;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097254;7896658032110;6;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097271;7896658001918;12;14/04/2022;12;12;00000000000004469040;ATENDIDO
18097274;7896181901631;3;14/04/2022;3;3;00000000000004431536;ATENDIDO
18097275;7896658008788;1;14/04/2022;1;1;00000000000004469056;ATENDIDO
18097280;7896658004704;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097280;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097281;7896181920410;6;14/04/2022;6;6;00000000000004469020;ATENDIDO
18097309;7896658000560;1;14/04/2022;1;1;00000000000016074727;ATENDIDO
18097309;7896658006920;1;14/04/2022;1;1;00000000000016074727;ATENDIDO
18097316;7896181928706;1;14/04/2022;1;1;00000000000016074969;ATENDIDO
18097318;7896658008740;1;14/04/2022;1;1;00000000000004431967;ATENDIDO
18097321;7896181915034;10;14/04/2022;10;10;00000000000004469106;ATENDIDO
18097345;7896658035432;1;14/04/2022;1;1;00000000000016075196;ATENDIDO
18097355;7896181907497;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097355;7896181916437;1;14/04/2022;1;1;00000000000016075610;ATENDIDO
